,HLM_ELM,MLMP,SLMP,SLMPbox,Linear SVC,RBF SVC,DEP,r-DEP (Ensemble),r-DEP (Bagging)
0,0.5252525252525253,0.398989898989899,0.5,0.5,0.8333333333333333,0.7550505050505051,0.5151515151515151,0.8434343434343434,0.7878787878787878
0,0.547979797979798,0.6035353535353536,0.5,0.5,0.9772727272727273,0.7651515151515151,0.547979797979798,0.9318181818181819,0.8308080808080808
0,0.4898989898989899,0.5252525252525253,0.5,0.5,0.7424242424242424,0.7702020202020202,0.5025252525252526,0.7474747474747474,0.7651515151515151
0,0.4539641943734015,0.37084398976982097,0.5,0.5,0.7877237851662404,0.6560102301790282,0.5447570332480818,0.7442455242966752,0.6764705882352942
0,0.459079283887468,0.6636828644501278,0.5,0.5,0.8478260869565217,0.7813299232736572,0.5601023017902813,0.8043478260869565,0.8260869565217391
