,MLMP (Bagging),HLM_ELM
0,0.569281045751634,0.6026143790849673
0,0.5201388888888889,0.5270833333333333
0,0.5493055555555555,0.6944444444444444
0,0.49375,0.5402777777777779
0,0.5604166666666667,0.6229166666666667
