,MLMP (Bagging),HLM_ELM
0,0.5178571428571429,0.7554347826086957
0,0.5,0.7746256895193064
0,0.5051221434200157,0.6583924349881797
0,0.5,0.7962962962962963
0,0.5,0.8095813204508857
