,MLMP (Bagging),HLM_ELM
0,0.5285714285714286,0.6023809523809524
0,0.5,0.6476190476190476
0,0.5035714285714286,0.6285714285714286
0,0.5499999999999999,0.5273809523809524
0,0.5345238095238095,0.6226190476190476
