,MLMP (Bagging),HLM_ELM
0,0.7864262473780699,0.7196578690934315
0,0.7886579847060962,0.7232831519315572
0,0.7528841230779395,0.7260516623449551
0,0.7337388824319757,0.696911809556781
0,0.8019088687771581,0.7023413307093451
