,MLMP (Bagging),HLM_ELM
0,0.5006366723259762,0.7824702886247878
0,0.506578947368421,0.8595076400679117
0,0.5584415584415584,0.8725782414307004
0,0.525974025974026,0.8268043431977858
0,0.512987012987013,0.7516499893549073
