,MLMP (Bagging),HLM_ELM
0,0.7068181818181818,0.6886363636363637
0,0.7363636363636363,0.5909090909090908
0,0.580091533180778,0.7162471395881007
0,0.7177033492822966,0.7021531100478469
0,0.7739234449760766,0.7356459330143541
