,MLMP (Bagging),HLM_ELM
0,0.9959016393442623,1.0
0,0.981999357119897,0.9803921568627452
0,0.9852243313201035,0.9967105263157895
0,0.9885138050043141,1.0
0,0.9967105263157895,0.9967105263157895
